date,value
9-8-2021,1050
17-1-2022,1200.34
28-5-2022,162.64
15-10-2021,15.69
16-5-2022,1200.34
28-9-2021,300.08
25-4-2021,20.92
1-12-2022,15.69
1-12-2022,1500.4
13-11-2022,1200.32
5-3-2021,71.68
1-6-2021,15.69
2-10-2022,162.64
7-1-2023,2400.68
6-9-2022,2100
24-12-2022,20.92
6-10-2021,1200.32
16-5-2021,15.69
26-10-2022,1200.32
20-3-2022,5.23
16-6-2022,107.52
6-5-2021,35.84
16-10-2021,1500.4
3-12-2021,179.2
10-2-2021,5.23
28-3-2022,900.24
2-5-2022,1800.51
28-2-2022,26.15
26-10-2022,300.08
6-2-2022,162.64
10-2-2023,600.16
20-12-2022,300.08
11-3-2021,30.3
20-2-2023,1200.32
23-6-2021,203.3
14-12-2021,300.08
28-2-2021,600.16
29-5-2021,71.68
8-4-2021,1500.4
17-8-2021,30.3
8-4-2021,1200.34
24-4-2021,45.45
14-3-2021,1200.32
5-5-2021,300.08
21-6-2021,10.46
6-4-2021,15.69
8-2-2022,203.3
10-2-2023,600.17
20-2-2022,143.36
3-4-2021,600.17
13-2-2023,1500.4
15-10-2021,1500.4
4-2-2021,143.36
2-9-2021,1200.32
25-10-2022,35.19
20-3-2022,1200.34
1-8-2021,20.92
20-4-2021,10.46
8-6-2021,26.15
28-9-2022,600.16
28-10-2022,162.64
9-11-2022,179.2
19-9-2021,179.2
21-9-2022,1200.34
8-2-2021,121.98
17-3-2021,3150
1-1-2021,1200.32
19-6-2021,600.16
26-9-2021,121.98
3-4-2021,1500.4
1-8-2022,20.92
5-4-2022,20.92
12-12-2022,15.15
6-7-2022,900.24
8-9-2022,11.73
29-3-2021,26.15
10-1-2022,900.24
6-1-2021,5250
13-5-2021,75.75
25-6-2022,3150
6-3-2023,75.75
11-10-2022,10.46
3-4-2021,26.15
6-4-2022,81.32
31-10-2022,1500.4
13-10-2022,300.08
20-4-2021,300.08
1-1-2023,600.16
16-7-2022,3000.85
6-2-2023,900.24
15-4-2022,1200.34
14-4-2021,1500.4
30-8-2022,81.32
27-10-2022,900.24
21-2-2023,600.17
24-4-2021,600.16
18-4-2022,20.92
13-2-2021,300.08
4-7-2021,45.45
16-12-2021,179.2
12-9-2022,20.92
15-2-2022,58.65
11-10-2021,30.3
8-3-2022,81.32
21-8-2022,1200.32
11-10-2022,75.75
4-7-2022,300.08
25-1-2021,600.17
22-7-2021,300.08
4-3-2023,26.15
14-12-2022,1500.4
10-8-2022,600.16
29-8-2021,81.32
21-7-2022,107.52
1-12-2021,1200.32
13-4-2022,40.66
18-2-2023,40.66
9-2-2022,40.66
23-11-2021,10.46
18-12-2022,46.92
2-10-2021,5250
6-12-2022,35.19
6-1-2023,179.2
1-6-2022,900.24
16-11-2021,2400.68
30-7-2021,143.36
8-11-2022,40.66
27-2-2023,600.17
15-2-2023,5.23
13-5-2022,300.08
8-11-2021,1200.32
13-2-2022,300.08
23-1-2022,5.23
24-1-2023,900.24
21-7-2022,300.08
21-5-2022,1800.51
20-10-2021,3000.85
1-2-2022,35.84
3-4-2021,600.16
11-1-2023,162.64
21-5-2021,600.16
8-5-2021,40.66
28-1-2021,2100
30-12-2021,2400.68
28-12-2022,162.64
12-2-2023,203.3
21-4-2022,20.92
22-1-2023,15.15
18-8-2022,30.3
31-12-2021,300.08
18-4-2021,1500.4
7-1-2022,71.68
6-4-2021,75.75
9-7-2021,600.16
6-8-2022,71.68
27-12-2022,23.46
7-3-2021,1500.4
28-10-2022,600.16
6-9-2022,5250
18-12-2021,45.45
22-12-2021,15.69
2-11-2021,203.3
1-9-2021,300.08
9-6-2022,600.16
31-8-2022,1200.32
22-9-2022,600.16
7-10-2021,81.32
17-5-2022,300.08
4-11-2021,40.66
1-12-2021,58.65
6-3-2023,162.64
21-10-2022,600.16
31-12-2021,1800.51
9-12-2022,3150
8-11-2022,58.65
6-3-2023,600.17
5-6-2022,1500.4
22-4-2022,300.08
19-11-2021,1200.34
23-9-2022,5.23
22-12-2021,600.17
23-2-2023,300.08
22-4-2021,600.16
28-10-2022,1500.4
2-7-2021,121.98
15-6-2022,60.6
20-2-2022,45.45
27-12-2021,1500.4
28-2-2021,35.84
19-4-2021,1200.32
14-4-2021,20.92
10-8-2022,5.23
3-11-2021,203.3
30-6-2022,600.16
7-10-2022,10.46
24-9-2021,600.16
4-12-2021,10.46
5-9-2022,5.23
27-3-2021,10.46
1-6-2021,143.36
6-11-2022,179.2
26-3-2021,143.36
30-1-2022,300.08
6-9-2022,162.64
25-1-2021,1500.4
26-8-2022,300.08
28-2-2023,11.73
24-11-2021,10.46
17-1-2021,1200.32
3-11-2021,107.52
28-12-2021,300.08
3-3-2023,35.84
6-3-2023,4200
26-5-2021,107.52
10-5-2021,600.16
23-3-2021,162.64
25-3-2022,1500.4
16-4-2021,5.23
7-11-2021,900.24
2-8-2022,300.08
22-12-2022,1500.4
28-5-2021,15.69
13-3-2022,2400.68
10-10-2022,30.3
5-4-2021,81.32
14-3-2021,1050
17-3-2022,1500.4
8-1-2022,2400.68
17-6-2021,10.46
3-2-2023,162.64
16-12-2021,10.46
2-6-2022,3150
3-4-2022,300.08
27-7-2021,143.36
8-6-2021,20.92
19-7-2021,10.46
3-1-2021,1800.51
3-6-2022,10.46
1-4-2022,1200.32
18-10-2021,10.46
24-7-2021,121.98
12-8-2021,1800.51
13-1-2023,81.32
4-1-2022,300.08
8-4-2021,179.2
26-2-2022,300.08
10-3-2022,26.15
23-1-2022,15.15
28-4-2022,600.16
16-6-2022,40.66
7-3-2023,900.24
8-6-2022,1500.4
3-3-2022,900.24
19-6-2021,1200.32
23-9-2022,121.98
21-1-2022,1200.32
17-2-2021,2100
21-3-2021,35.19
2-3-2021,2400.68
11-12-2022,81.32
28-1-2023,81.32
10-7-2022,10.46
18-12-2021,1500.4
18-5-2021,81.32
13-8-2021,35.84
14-2-2021,71.68
29-9-2021,1200.32
19-3-2021,600.16
8-2-2023,81.32
18-5-2021,900.24
21-10-2021,1800.51
25-11-2021,5.23
14-8-2021,121.98
15-7-2022,11.73
26-6-2022,1200.32
13-3-2021,300.08
15-8-2021,5.23
1-11-2021,23.46
6-7-2022,26.15
20-2-2021,600.16
2-1-2021,600.16
25-2-2021,203.3
14-9-2021,600.16
21-7-2021,162.64
19-4-2022,15.69
18-11-2022,1200.34
11-9-2021,81.32
25-8-2022,10.46
16-12-2022,300.08
19-4-2022,300.08
4-4-2021,1200.32
6-10-2021,600.16
25-2-2023,71.68
28-4-2021,300.08
18-3-2022,162.64
17-10-2021,3000.85
22-12-2022,143.36
15-10-2022,10.46
2-9-2022,900.24
28-11-2021,1200.32
16-9-2022,58.65
17-1-2021,26.15
24-8-2021,300.08
24-10-2022,1200.32
8-1-2023,600.17
22-10-2022,600.16
30-8-2022,4200
16-1-2021,900.24
21-5-2021,600.16
16-10-2021,5250
29-6-2022,600.16
13-10-2021,1500.4
6-6-2022,1500.4
17-4-2021,71.68
14-2-2022,15.15
15-9-2022,1800.51
13-11-2021,600.16
28-9-2022,10.46
3-8-2021,20.92
21-3-2021,1800.51
25-1-2022,20.92
1-12-2022,203.3
25-12-2021,26.15
17-8-2022,81.32
8-3-2021,60.6
3-8-2022,600.16
7-12-2022,15.15
4-10-2021,900.24
13-10-2022,162.64
12-3-2021,179.2
23-5-2022,1200.34
27-5-2022,1500.4
30-10-2021,10.46
8-11-2021,1200.32
4-3-2021,46.92
5-10-2021,1200.34
28-4-2021,121.98
12-7-2021,1050
16-12-2022,5.23
18-10-2021,40.66
15-8-2022,5.23
8-5-2022,11.73
4-12-2022,5250
12-1-2023,179.2
12-1-2022,121.98
13-1-2023,81.32
31-8-2022,1500.4
2-1-2022,2400.68
17-10-2021,20.92
25-9-2021,1800.51
1-11-2021,15.69
2-3-2022,203.3
18-6-2022,1500.4
6-6-2022,71.68
7-3-2022,1200.32
24-7-2021,81.32
27-6-2021,162.64
1-10-2022,2400.68
29-8-2021,1200.34
8-6-2021,3000.85
28-3-2022,900.24
12-3-2021,26.15
16-8-2022,600.16
4-5-2021,20.92
23-8-2021,30.3
20-8-2021,20.92
6-5-2021,5.23
9-11-2021,600.16
15-7-2021,600.16
22-3-2022,1200.32
10-8-2021,1800.51
25-3-2022,40.66
28-4-2021,4200
25-1-2021,1500.4
3-3-2023,900.24
24-1-2021,900.24
7-1-2021,35.84
26-9-2022,900.24
14-7-2022,5.23
14-1-2022,300.08
4-3-2021,300.08
28-1-2023,300.08
8-2-2023,5.23
15-11-2021,900.24
6-4-2022,300.08
4-7-2022,1200.32
23-12-2022,15.69
16-9-2022,900.24
3-11-2021,71.68
22-12-2022,20.92
19-4-2021,11.73
12-2-2021,1500.4
12-4-2022,40.66
1-11-2021,600.16
31-1-2022,1500.4
19-12-2021,1050
8-3-2021,143.36
31-8-2022,1200.32
21-2-2022,3150
15-2-2021,10.46
11-4-2022,179.2
14-9-2021,300.08
4-4-2021,179.2
5-12-2022,600.16
17-7-2022,900.24
21-12-2021,15.15
18-2-2021,1200.32
17-1-2021,75.75
29-4-2022,5.23
18-12-2021,1200.32
19-1-2023,75.75
13-7-2021,121.98
14-8-2021,600.17
1-4-2022,11.73
7-11-2021,900.24
8-8-2021,11.73
26-4-2021,143.36
19-1-2022,900.24
9-5-2022,600.16
4-2-2023,15.69
22-7-2021,300.08
1-10-2021,1200.32
16-9-2021,35.19
7-6-2021,15.15
4-10-2022,20.92
16-9-2021,179.2
21-8-2021,1050
7-12-2022,40.66
10-4-2022,600.17
17-1-2022,600.16
4-3-2022,143.36
14-2-2022,2400.68
25-1-2022,10.46
25-9-2022,4200
27-1-2021,1200.32
29-8-2021,3000.85
24-2-2022,81.32
8-3-2021,46.92
5-6-2021,46.92
26-9-2021,1800.51
5-2-2021,600.16
19-12-2021,900.24
14-1-2021,300.08
23-2-2023,1500.4
4-1-2023,1200.34
13-3-2021,2100
28-11-2022,2400.68
11-4-2022,1050
8-5-2022,1200.32
18-8-2022,5.23
23-6-2021,15.69
2-1-2021,1200.32
3-10-2021,162.64
26-7-2021,1200.34
22-10-2022,26.15
21-12-2021,2400.68
21-4-2022,1050
5-7-2022,1500.4
11-10-2022,1200.32
25-6-2022,900.24
1-3-2021,600.16
28-7-2022,600.16
9-12-2021,162.64
15-1-2021,300.08
1-9-2021,35.84
30-9-2022,600.16
12-6-2022,5.23
28-10-2022,1500.4
17-10-2021,600.16
16-9-2021,1500.4
6-11-2022,143.36
25-11-2021,81.32
2-1-2022,60.6
15-12-2022,4200
14-6-2021,60.6
1-6-2022,107.52
8-3-2023,1200.32
17-6-2022,1200.32
21-4-2021,1800.51
18-1-2022,300.08
22-8-2022,75.75
13-10-2021,300.08
10-2-2023,23.46
23-8-2021,26.15
6-8-2022,1200.32
20-11-2022,10.46
9-4-2021,26.15
2-11-2021,900.24
29-12-2021,900.24
14-1-2021,60.6
11-8-2021,35.84
17-9-2021,1200.32
3-4-2022,1200.32
12-1-2022,900.24
13-11-2022,900.24
27-11-2022,600.16
16-2-2022,300.08
13-8-2021,1800.51
3-4-2021,121.98
3-12-2021,1500.4
27-11-2022,15.15
5-4-2021,900.24
2-2-2021,20.92
25-2-2023,1200.32
16-7-2022,600.16
5-10-2021,3000.85
22-5-2021,1500.4
15-10-2022,143.36
16-5-2021,40.66
10-12-2022,40.66
31-5-2022,81.32
27-10-2022,900.24
12-4-2021,10.46
28-8-2022,35.84
15-10-2021,1800.51
21-9-2021,15.69
8-7-2022,1200.32
26-2-2021,900.24
26-2-2023,15.69
21-8-2021,46.92
14-2-2023,203.3
16-2-2022,1200.32
2-10-2021,40.66
14-2-2021,2400.68
23-10-2021,3000.85
20-4-2021,3150
10-5-2021,58.65
19-2-2022,1500.4
7-2-2022,300.08
25-9-2022,35.84
20-11-2022,600.16
10-1-2022,26.15
1-12-2022,10.46
13-9-2021,15.69
7-2-2021,71.68
23-11-2021,20.92
16-2-2023,10.46
28-6-2021,1500.4
14-8-2021,58.65
4-10-2021,75.75
26-7-2022,75.75
17-1-2021,15.69
13-11-2022,40.66
7-5-2021,1200.34
4-2-2022,1500.4
16-8-2021,58.65
23-8-2022,143.36
10-1-2023,1500.4
28-5-2021,15.69
20-9-2022,300.08
4-7-2022,1500.4
7-2-2023,10.46
25-2-2023,1800.51
13-1-2023,1500.4
21-7-2022,900.24
21-6-2022,300.08
12-10-2021,121.98
20-9-2022,10.46
19-1-2021,1200.32
16-9-2021,600.17
13-2-2022,600.16
7-3-2022,46.92
21-9-2021,1200.32
17-10-2022,1200.32
24-1-2021,26.15
19-1-2022,300.08
8-4-2022,121.98
20-6-2021,107.52
24-10-2021,1200.32
24-12-2021,179.2
4-5-2021,1500.4
23-11-2021,2100
10-9-2022,900.24
2-1-2021,1500.4
14-11-2022,600.16
11-10-2021,30.3
1-8-2022,121.98
4-4-2021,75.75
2-2-2021,600.17
19-12-2022,1500.4
27-8-2021,15.15
5-4-2021,81.32
28-2-2022,2400.68
3-7-2021,60.6
6-2-2022,900.24
6-1-2022,121.98
16-3-2021,45.45
17-5-2022,81.32
23-2-2022,121.98
11-4-2022,58.65
15-3-2022,1800.51
4-7-2022,1200.32
3-2-2023,58.65
21-9-2021,40.66
25-4-2022,15.15
12-1-2022,300.08
29-6-2022,600.16
11-7-2022,107.52
1-3-2022,1500.4
2-1-2023,46.92
23-10-2022,600.16
6-8-2021,300.08
25-7-2022,600.16
8-2-2023,121.98
20-4-2021,40.66
6-1-2022,600.17
25-2-2021,5.23
11-5-2021,203.3
2-2-2023,203.3
10-9-2021,45.45
24-7-2022,121.98
24-7-2021,5.23
27-2-2023,81.32
6-1-2021,300.08
11-6-2021,1200.32
5-6-2022,71.68
28-5-2021,81.32
6-11-2022,143.36
27-1-2023,900.24
23-11-2021,11.73
24-3-2021,81.32
7-2-2021,1200.32
2-7-2021,300.08
9-7-2021,71.68
8-10-2021,71.68
5-5-2022,10.46
14-10-2021,40.66
5-7-2021,600.16
24-5-2021,5.23
29-3-2021,3000.85
23-10-2022,1200.32
5-11-2021,203.3
13-11-2021,1200.32
27-11-2021,1200.32
5-10-2021,3000.85
20-9-2022,4200
3-3-2023,15.69
22-12-2021,300.08
25-7-2021,5250
22-9-2022,162.64
8-7-2022,10.46
12-1-2021,900.24
5-3-2021,600.16
1-12-2022,162.64
12-10-2022,30.3
17-7-2021,300.08
2-6-2022,143.36
23-12-2022,20.92
30-1-2023,5.23
27-7-2022,10.46
9-6-2021,1200.32
11-10-2022,1200.32
18-9-2022,162.64
9-8-2022,600.16
13-7-2021,1200.32
30-3-2022,2400.68
1-6-2021,1200.32
8-2-2021,162.64
24-4-2021,15.69
4-7-2022,1500.4
23-10-2021,45.45
17-6-2021,600.16
8-5-2021,40.66
11-2-2023,162.64
5-11-2022,1200.32
13-2-2021,75.75
14-8-2022,203.3
28-10-2021,3000.85
25-10-2021,300.08
6-1-2021,40.66
15-7-2022,5.23
26-7-2021,600.16
25-4-2022,1200.32
26-2-2021,121.98
17-2-2021,10.46
11-7-2021,75.75
29-3-2021,40.66
27-8-2022,1500.4
31-1-2023,10.46
27-5-2022,600.16
11-4-2022,1200.32
21-11-2021,3150
25-4-2022,1800.51
3-2-2021,1050
22-2-2021,1500.4
23-1-2022,1200.32
11-9-2021,900.24
22-1-2022,10.46
29-4-2021,143.36
21-2-2023,600.16
6-1-2021,300.08
18-7-2022,1050
8-7-2022,81.32
28-5-2022,23.46
17-2-2022,20.92
27-1-2023,179.2
1-10-2021,300.08
20-3-2021,900.24
31-1-2023,143.36
5-7-2022,1200.32
16-10-2022,40.66
18-8-2021,203.3
2-4-2022,107.52
4-10-2021,600.16
19-2-2021,5.23
12-1-2023,300.08
9-6-2022,46.92
12-11-2021,3000.85
12-5-2021,35.84
10-4-2021,71.68
14-2-2022,1200.32
17-1-2021,15.69
9-10-2022,1050
11-7-2021,2400.68
3-12-2022,203.3
17-11-2022,600.17
19-3-2021,1050
21-3-2021,58.65
17-9-2022,600.17
27-4-2022,600.16
16-3-2022,600.16
3-8-2021,2400.68
14-6-2022,162.64
17-8-2021,900.24
15-4-2022,600.16
2-12-2021,15.69
15-10-2022,5.23
2-4-2022,1200.34
15-11-2021,300.08
26-3-2021,1500.4
10-1-2022,1500.4
4-12-2021,1200.32
21-10-2021,10.46
14-4-2021,300.08
2-6-2022,30.3
28-4-2021,40.66
6-8-2022,1200.32
13-6-2022,203.3
12-3-2022,5250
29-3-2021,300.08
10-1-2023,900.24
20-8-2021,203.3
7-8-2022,58.65
30-5-2022,1800.51
6-1-2021,121.98
20-7-2022,1200.32
25-9-2022,60.6
8-7-2022,300.08
20-6-2021,1200.32
9-1-2021,58.65
10-5-2021,600.16
23-8-2021,300.08
18-8-2021,1500.4
1-8-2021,143.36
21-2-2021,203.3
18-5-2022,81.32
19-7-2021,900.24
29-4-2022,45.45
20-4-2022,900.24
16-6-2021,71.68
9-1-2021,121.98
29-4-2021,162.64
13-4-2021,300.08
17-9-2021,300.08
20-2-2022,1200.32
4-3-2021,900.24
14-3-2021,71.68
21-3-2022,600.16
16-9-2022,60.6
15-6-2022,71.68
13-2-2021,1200.32
4-9-2021,40.66
26-12-2021,143.36
22-1-2021,162.64
29-5-2022,900.24
13-11-2021,2400.68
4-12-2022,15.69
4-5-2022,1500.4
5-1-2021,2400.68
14-11-2021,600.16
15-5-2021,203.3
1-9-2022,600.16
15-5-2021,3000.85
11-7-2022,162.64
8-1-2022,143.36
31-12-2022,600.16
16-11-2022,143.36
27-8-2022,300.08
14-3-2022,162.64
14-1-2023,1500.4
8-1-2023,1200.34
3-9-2021,2100
4-12-2021,1200.32
4-8-2022,23.46
7-1-2021,600.16
17-11-2021,600.16
5-10-2021,1200.34
1-6-2021,1200.34
4-2-2021,1200.34
15-9-2022,203.3
20-4-2021,5.23
23-12-2022,1500.4
17-2-2023,600.16
12-7-2022,300.08
20-2-2021,1500.4
27-9-2022,107.52
20-4-2021,10.46
9-2-2023,71.68
20-3-2021,35.84
1-6-2022,71.68
29-7-2022,1500.4
23-3-2021,300.08
28-3-2022,26.15
25-9-2021,900.24
22-1-2022,4200
28-11-2022,300.08
16-2-2023,300.08
10-2-2022,1200.32
18-12-2022,26.15
7-6-2022,5250
8-6-2022,121.98
14-2-2023,30.3
18-6-2021,203.3
3-3-2021,600.16
23-10-2021,60.6
22-6-2022,203.3
26-3-2021,203.3
9-7-2022,300.08
14-2-2022,300.08
23-6-2021,300.08
23-4-2021,203.3
3-2-2022,3000.85
11-7-2021,2400.68
5-12-2021,900.24
16-1-2021,5.23
2-12-2021,162.64
20-5-2022,40.66
5-4-2021,15.69
5-3-2021,900.24
3-6-2022,75.75
14-10-2022,26.15
9-11-2022,15.69
14-10-2021,300.08
18-2-2021,15.15
10-9-2022,162.64
23-4-2022,46.92
27-3-2021,75.75
14-1-2022,300.08
1-1-2022,900.24
11-5-2021,81.32
23-4-2022,20.92
25-3-2021,600.16
14-4-2022,81.32
11-2-2023,35.84
9-6-2022,40.66
22-8-2022,1500.4
12-8-2022,300.08
1-6-2022,20.92
26-7-2022,1800.51
3-6-2021,203.3
4-3-2022,1200.32
11-12-2021,26.15
3-4-2021,900.24
26-9-2022,300.08
29-12-2022,1800.51
12-10-2022,20.92
17-9-2022,143.36
18-12-2022,162.64
17-6-2021,4200
31-3-2021,600.16
21-3-2022,107.52
3-6-2021,600.16
9-12-2022,1500.4
10-1-2022,2400.68
19-2-2021,600.17
15-10-2022,75.75
10-10-2021,300.08
4-3-2021,40.66
19-5-2021,5.23
25-12-2022,1200.34
23-8-2021,58.65
30-4-2021,10.46
3-3-2021,300.08
3-11-2021,71.68
30-7-2022,5.23
26-5-2022,900.24
12-10-2021,900.24
30-5-2021,46.92
12-10-2022,900.24
30-10-2021,3000.85
24-8-2021,60.6
30-5-2022,15.69
8-2-2022,300.08
13-2-2022,5250
3-5-2022,1500.4
11-2-2022,1500.4
20-5-2022,3000.85
5-5-2022,900.24
13-4-2021,600.16
8-11-2021,2400.68
13-6-2022,26.15
9-1-2023,1200.34
14-10-2022,11.73
14-9-2021,121.98
21-9-2022,15.69
14-11-2021,900.24
13-8-2022,900.24
25-6-2022,10.46
28-10-2022,300.08
14-8-2021,2100
22-2-2023,1500.4
9-5-2021,1200.34
8-1-2021,121.98
4-2-2022,600.17
22-2-2023,300.08
14-8-2021,20.92
22-3-2022,40.66
4-7-2021,5.23
5-7-2021,300.08
4-5-2021,162.64
5-5-2021,107.52
9-12-2022,1500.4
15-5-2021,1200.32
7-8-2021,900.24
15-5-2021,1200.32
14-2-2023,1200.32
22-10-2021,1200.32
15-7-2022,300.08
15-1-2023,35.84
31-10-2022,81.32
13-12-2022,1500.4
8-12-2022,46.92
22-12-2022,35.84
30-3-2021,600.17
3-8-2021,300.08
2-3-2023,71.68
15-6-2022,20.92
24-12-2021,10.46
24-10-2022,203.3
22-3-2021,2400.68
7-8-2022,2100
9-5-2022,40.66
24-8-2022,15.69
7-1-2022,71.68
5-6-2021,1500.4
22-11-2021,203.3
1-9-2021,26.15
8-5-2022,3150
29-9-2022,58.65
1-2-2022,1500.4
19-10-2021,900.24
1-2-2022,900.24
25-8-2022,203.3
18-1-2023,1500.4
5-3-2023,23.46
12-9-2022,40.66
27-7-2021,600.16
13-11-2022,179.2
26-1-2021,81.32
25-7-2021,900.24
5-8-2022,1500.4
1-5-2021,10.46
22-11-2021,40.66
11-9-2022,5250
6-8-2021,162.64
14-11-2021,30.3
25-12-2021,81.32
3-5-2021,300.08
22-9-2022,26.15
22-2-2023,600.16
14-12-2022,600.17
5-8-2022,5250
20-12-2021,5250
3-7-2021,20.92
30-3-2022,1800.51
31-5-2022,35.84
13-9-2021,900.24
16-11-2021,3150
3-12-2022,2400.68
30-10-2022,1500.4
1-11-2021,203.3
13-10-2022,162.64
4-11-2022,15.15
4-8-2022,35.84
29-10-2021,5.23
21-10-2022,3000.85
21-12-2021,23.46
13-9-2022,203.3
7-3-2023,600.17
17-11-2021,203.3
18-2-2022,300.08
11-9-2022,1500.4
15-10-2021,300.08
8-10-2022,143.36
14-3-2021,1500.4
15-10-2022,23.46
16-1-2021,900.24
20-8-2021,1050
4-11-2022,1200.32
8-11-2022,5.23
21-12-2021,900.24
9-8-2021,5.23
26-10-2022,900.24
23-1-2023,26.15
1-3-2023,162.64
28-2-2021,81.32
8-6-2022,300.08
30-12-2021,203.3
14-2-2021,60.6
14-8-2022,1200.32
1-6-2021,179.2
10-9-2022,2400.68
30-11-2022,5.23
8-7-2022,3000.85
14-2-2023,1200.32
5-3-2022,15.15
27-12-2021,203.3
22-7-2022,23.46
16-9-2022,143.36
2-2-2023,2100
21-2-2023,3000.85
1-9-2022,81.32
30-10-2022,26.15
27-7-2021,900.24
15-2-2021,10.46
30-9-2021,1500.4
3-11-2021,58.65
30-12-2021,600.16
28-7-2022,162.64
1-3-2023,30.3
14-10-2021,4200
15-10-2022,1050
9-2-2021,107.52
18-3-2022,75.75
21-7-2021,15.69
28-3-2021,10.46
21-4-2021,900.24
2-9-2022,20.92
30-8-2021,35.84
27-4-2021,1500.4
23-7-2022,1500.4
9-1-2022,1200.32
6-2-2021,107.52
17-8-2022,26.15
20-5-2022,1200.32
2-1-2021,5.23
20-4-2021,3000.85
2-7-2022,600.16
14-10-2022,162.64
16-7-2022,15.69
4-8-2022,600.17
14-12-2022,1800.51
18-12-2022,900.24
14-10-2022,60.6
4-5-2022,900.24
8-1-2021,600.16
18-9-2022,600.16
20-9-2021,121.98
28-9-2021,900.24
14-6-2021,162.64
16-10-2022,4200
4-11-2021,300.08
9-9-2022,35.84
2-10-2021,35.84
11-10-2022,1800.51
18-4-2022,600.16
27-7-2021,1500.4
25-5-2021,81.32
1-2-2021,1200.34
6-5-2021,35.84
13-10-2022,23.46
22-2-2022,600.16
9-11-2022,900.24
20-6-2021,15.69
5-12-2021,40.66
10-10-2021,26.15
18-4-2021,900.24
12-6-2022,600.16
1-10-2022,20.92
27-9-2022,5250
14-12-2022,600.16
30-7-2022,300.08
2-3-2022,1500.4
21-6-2021,5.23
18-8-2021,45.45
11-7-2022,1500.4
31-1-2021,1800.51
31-3-2022,203.3
1-10-2021,20.92
19-10-2022,35.84
19-8-2021,300.08
17-10-2022,3000.85
26-6-2021,162.64
23-10-2021,1500.4
8-6-2021,10.46
8-6-2022,162.64
16-1-2023,600.17
20-4-2022,60.6
14-5-2021,2400.68
26-6-2021,2100
7-10-2022,600.16
19-1-2023,162.64
11-12-2021,75.75
11-1-2021,2400.68
1-12-2022,35.84
4-2-2023,81.32
10-1-2021,1200.32
14-2-2023,1500.4
8-6-2021,121.98
2-5-2022,179.2
8-7-2022,3000.85
8-10-2021,600.16
7-3-2023,15.69
9-1-2023,600.16
18-2-2022,600.16
6-6-2022,20.92
2-11-2022,81.32
22-11-2021,10.46
17-1-2022,4200
16-1-2021,81.32
12-8-2022,10.46
29-8-2021,2400.68
24-5-2022,40.66
2-2-2022,162.64
3-12-2022,107.52
17-11-2022,2100
22-4-2021,1200.32
30-12-2022,300.08
2-7-2021,2100
18-10-2021,600.16
12-6-2022,300.08
14-7-2021,1500.4
19-9-2021,1500.4
27-1-2021,20.92
3-11-2022,20.92
7-8-2021,71.68
11-2-2021,300.08
3-12-2022,71.68
12-11-2022,179.2
14-10-2021,15.69
17-11-2022,600.16
14-1-2022,300.08
24-9-2021,300.08
4-3-2022,1500.4
16-5-2022,40.66
5-3-2022,900.24
12-5-2022,203.3
13-4-2022,900.24
30-5-2021,300.08
28-11-2021,26.15
15-6-2022,45.45
6-9-2022,26.15
15-12-2021,45.45
4-2-2021,3000.85
1-11-2021,107.52
19-7-2021,35.19
22-8-2022,1200.32
16-11-2021,1500.4
2-5-2022,10.46
16-7-2022,600.16
2-8-2022,35.84
6-10-2021,1500.4
21-7-2021,300.08
27-12-2021,26.15
3-7-2021,1200.34
27-9-2022,20.92
8-7-2021,179.2
18-11-2021,600.16
20-7-2021,15.69
26-3-2022,300.08
5-10-2022,600.16
28-8-2021,203.3
16-11-2022,15.69
7-3-2021,300.08
24-3-2021,121.98
9-12-2022,26.15
3-1-2023,300.08
24-9-2021,81.32
26-11-2021,1500.4
2-7-2021,35.84
30-5-2022,1050
9-7-2021,600.16
30-9-2022,1200.34
21-7-2022,10.46
27-2-2021,1500.4
20-8-2021,600.16
23-5-2022,600.16
31-1-2022,2400.68
12-11-2021,26.15
11-5-2022,300.08
27-10-2021,81.32
29-12-2022,121.98
5-5-2022,5.23
22-8-2021,900.24
11-5-2022,20.92
1-2-2022,35.84
6-1-2023,1500.4
3-6-2022,300.08
8-6-2022,300.08
4-9-2021,162.64
18-3-2021,143.36
31-3-2021,600.16
12-1-2022,81.32
10-8-2021,203.3
5-10-2021,20.92
23-4-2022,5.23
6-5-2022,900.24
31-3-2021,121.98
28-2-2023,300.08
6-10-2022,71.68
26-5-2021,1800.51
28-9-2022,58.65
30-12-2021,20.92
12-12-2021,35.84
18-2-2021,1200.32
2-8-2022,71.68
28-6-2022,71.68
13-5-2021,600.16
29-11-2022,40.66
17-7-2021,179.2
26-10-2021,35.84
9-2-2022,1200.32
30-12-2022,1200.34
6-9-2022,121.98
12-8-2022,900.24
21-9-2022,58.65
26-2-2023,1500.4
1-3-2021,26.15
6-7-2022,300.08
20-2-2021,3000.85
8-4-2022,3150
21-3-2021,162.64
19-7-2021,15.69
5-3-2021,5.23
4-10-2022,23.46
8-6-2022,162.64
10-1-2021,600.16
27-4-2022,900.24
24-2-2021,3000.85
4-5-2021,15.69
1-5-2022,3150
27-10-2022,26.15
30-10-2022,143.36
11-5-2022,15.69
12-1-2023,107.52
23-8-2021,121.98
6-3-2023,15.69
20-5-2021,121.98
11-5-2022,15.69
28-5-2022,600.16
22-4-2022,26.15
2-1-2023,60.6
13-10-2021,900.24
